fips,state,county,lessThanHighSchoolProp
42011,PA,Berks County,0.1245221
42013,PA,Blair County,0.076204373
42015,PA,Bradford County,0.097807955
42017,PA,Bucks County,0.055138583
42019,PA,Butler County,0.044961274
42021,PA,Cambria County,0.075231976
42023,PA,Cameron County,0.075753309
42025,PA,Carbon County,0.096958175
42027,PA,Centre County,0.056368348
42029,PA,Chester County,0.054899748
42031,PA,Clarion County,0.095710215
42033,PA,Clearfield County,0.113894572
42035,PA,Clinton County,0.099391644
42037,PA,Columbia County,0.088997689
42039,PA,Crawford County,0.097365039
42041,PA,Cumberland County,0.067442569
42043,PA,Dauphin County,0.09086666
42045,PA,Delaware County,0.065624824
42047,PA,Elk County,0.070234849
42049,PA,Erie County,0.083408498
42051,PA,Fayette County,0.109684408
42053,PA,Forest County,0.165901639
42055,PA,Franklin County,0.107102241
42057,PA,Fulton County,0.113765106
42059,PA,Greene County,0.11947399
42061,PA,Huntingdon County,0.100693904
42063,PA,Indiana County,0.082700069
42065,PA,Jefferson County,0.095310232
42067,PA,Juniata County,0.169805608
42069,PA,Lackawanna County,0.08441311
42071,PA,Lancaster County,0.136447985
42073,PA,Lawrence County,0.082394105
42075,PA,Lebanon County,0.12437429
42077,PA,Lehigh County,0.103078476
42079,PA,Luzerne County,0.097796999
42081,PA,Lycoming County,0.093842808
42083,PA,McKean County,0.07351516
42085,PA,Mercer County,0.098720107
42087,PA,Mifflin County,0.146745343
42089,PA,Monroe County,0.103493413
42091,PA,Montgomery County,0.05342989
42093,PA,Montour County,0.083497053
42095,PA,Northampton County,0.083632489
42097,PA,Northumberland County,0.103783429
42099,PA,Perry County,0.11137484
42101,PA,Philadelphia County,0.134496729
42103,PA,Pike County,0.069128224
42105,PA,Potter County,0.105390723
42107,PA,Schuylkill County,0.10596818
42109,PA,Snyder County,0.135061033
42111,PA,Somerset County,0.105279246
42113,PA,Sullivan County,0.09627964
42115,PA,Susquehanna County,0.094809377
42117,PA,Tioga County,0.090031936
42119,PA,Union County,0.117795254
42121,PA,Venango County,0.083984894
42123,PA,Warren County,0.068807339
42125,PA,Washington County,0.061353078
42127,PA,Wayne County,0.094729616
42129,PA,Westmoreland County,0.051046295
42131,PA,Wyoming County,0.070654461
42133,PA,York County,0.092281837
44000,RI,Rhode Island,0.108930819
44001,RI,Bristol County,0.084040676
44003,RI,Kent County,0.07536188
44005,RI,Newport County,0.055968442
44007,RI,Providence County,0.138347731
44009,RI,Washington County,0.055255062
45000,SC,South Carolina,0.112183866
45001,SC,Abbeville County,0.162929222
45003,SC,Aiken County,0.10707657
45005,SC,Allendale County,0.238054753
45007,SC,Anderson County,0.141728948
45009,SC,Bamberg County,0.224285555
45011,SC,Barnwell County,0.185578857
45013,SC,Beaufort County,0.066022592
45015,SC,Berkeley County,0.10432817
45017,SC,Calhoun County,0.139481268
45019,SC,Charleston County,0.071148683
45021,SC,Cherokee County,0.16664042
45023,SC,Chester County,0.154074929
45025,SC,Chesterfield County,0.199534899
45027,SC,Clarendon County,0.20227183
45029,SC,Colleton County,0.140333296
45031,SC,Darlington County,0.151917202
45033,SC,Dillon County,0.212617563
45035,SC,Dorchester County,0.095607235
45037,SC,Edgefield County,0.179366506
45039,SC,Fairfield County,0.154717959
45041,SC,Florence County,0.137033927
45043,SC,Georgetown County,0.102950834
45045,SC,Greenville County,0.103483511
45047,SC,Greenwood County,0.140212598
45049,SC,Hampton County,0.185259857
45051,SC,Horry County,0.089059596
45053,SC,Jasper County,0.112224843
45055,SC,Kershaw County,0.102300269
45057,SC,Lancaster County,0.121060067
45059,SC,Laurens County,0.178854778
45061,SC,Lee County,0.177462662
45063,SC,Lexington County,0.096076782
45065,SC,McCormick County,0.165031447
45067,SC,Marion County,0.196050638
45069,SC,Marlboro County,0.202524413
45071,SC,Newberry County,0.13827663
45073,SC,Oconee County,0.138836213
45075,SC,Orangeburg County,0.156840298
45077,SC,Pickens County,0.134008722
45079,SC,Richland County,0.081854769
45081,SC,Saluda County,0.187210864
45083,SC,Spartanburg County,0.125010866
45085,SC,Sumter County,0.119282808
45087,SC,Union County,0.171975506
45089,SC,Williamsburg County,0.16066482
45091,SC,York County,0.083905171
46000,SD,South Dakota,0.074673193
46003,SD,Aurora County,0.09965035
46005,SD,Beadle County,0.142271522
46007,SD,Bennett County,0.117512835
46009,SD,Bon Homme County,0.113743148
46011,SD,Brookings County,0.037555628
46013,SD,Brown County,0.067911245
46015,SD,Brule County,0.119677791
46017,SD,Buffalo County,0.188188188
46019,SD,Butte County,0.086894383
46021,SD,Campbell County,0.126999059
46023,SD,Charles Mix County,0.117698496
46025,SD,Clark County,0.061463809
46027,SD,Clay County,0.051159618
46029,SD,Codington County,0.084217093
46031,SD,Corson County,0.140139211
46033,SD,Custer County,0.070558147
46035,SD,Davison County,0.101184711
46037,SD,Day County,0.080368569
46039,SD,Deuel County,0.084231806
46041,SD,Dewey County,0.165976536
46043,SD,Douglas County,0.099316868
46045,SD,Edmunds County,0.073980512
46047,SD,Fall River County,0.065745237
46049,SD,Faulk County,0.084181942
46051,SD,Grant County,0.080259889
46053,SD,Gregory County,0.096181556
46055,SD,Haakon County,0.042536736
46057,SD,Hamlin County,0.078388076
46059,SD,Hand County,0.071428571
46061,SD,Hanson County,0.048288795
46063,SD,Harding County,0.052318668
46065,SD,Hughes County,0.037136356
46067,SD,Hutchinson County,0.095669688
46069,SD,Hyde County,0.086223984
46071,SD,Jackson County,0.137492779
46073,SD,Jerauld County,0.079822616
46075,SD,Jones County,0.056886228
46077,SD,Kingsbury County,0.079513299
46079,SD,Lake County,0.087257795
46081,SD,Lawrence County,0.056238527
46083,SD,Lincoln County,0.041398032
46085,SD,Lyman County,0.088850174
46087,SD,McCook County,0.087425796
46089,SD,McPherson County,0.138738739
46091,SD,Marshall County,0.086927889
46093,SD,Meade County,0.045065139
46095,SD,Mellette County,0.18907563
46097,SD,Miner County,0.108935129
46099,SD,Minnehaha County,0.068452288
46101,SD,Moody County,0.059630857
46102,SD,Oglala Lakota County,0.267613478
46103,SD,Pennington County,0.055519811
46105,SD,Perkins County,0.081749049
46107,SD,Potter County,0.059782609
46109,SD,Roberts County,0.101502607
46111,SD,Sanborn County,0.082533589
46115,SD,Spink County,0.097903657
46117,SD,Stanley County,0.063003316
46119,SD,Sully County,0.033932136
46121,SD,Todd County,0.212940922
46123,SD,Tripp County,0.120215772
46125,SD,Turner County,0.084540249
46127,SD,Union County,0.055743544
46129,SD,Walworth County,0.10045057
46135,SD,Yankton County,0.084931337
46137,SD,Ziebach County,0.10828877
47000,TN,Tennessee,0.112384889
47001,TN,Anderson County,0.101382825
47003,TN,Bedford County,0.162194937
47005,TN,Benton County,0.15242676
47007,TN,Bledsoe County,0.234449761
47009,TN,Blount County,0.102266245
47011,TN,Bradley County,0.125865503
47013,TN,Campbell County,0.199310175
47015,TN,Cannon County,0.154785156
47017,TN,Carroll County,0.119425123
47019,TN,Carter County,0.132078614
47021,TN,Cheatham County,0.127188269
47023,TN,Chester County,0.153397544
47025,TN,Claiborne County,0.179718482
47027,TN,Clay County,0.178750897
47029,TN,Cocke County,0.161974265
47031,TN,Coffee County,0.122102287
47033,TN,Crockett County,0.158344769
47035,TN,Cumberland County,0.114217958
47037,TN,Davidson County,0.098873251
47039,TN,Decatur County,0.1559224
47041,TN,DeKalb County,0.194577465
47043,TN,Dickson County,0.128166201
47045,TN,Dyer County,0.121438019
47047,TN,Fayette County,0.106660216
47049,TN,Fentress County,0.197485039
47051,TN,Franklin County,0.113464448
47053,TN,Gibson County,0.128990836
47055,TN,Giles County,0.124141176
47057,TN,Grainger County,0.200684285
47059,TN,Greene County,0.149224844
47061,TN,Grundy County,0.218483861
47063,TN,Hamblen County,0.152077807
47065,TN,Hamilton County,0.095236608
47067,TN,Hancock County,0.187057844
47069,TN,Hardeman County,0.17857336
47071,TN,Hardin County,0.156289046
47073,TN,Hawkins County,0.134136022
47075,TN,Haywood County,0.172446936
47077,TN,Henderson County,0.13268642
47079,TN,Henry County,0.142424501
47081,TN,Hickman County,0.18062886
47083,TN,Houston County,0.156946827
47085,TN,Humphreys County,0.136636186
47087,TN,Jackson County,0.186267767
47089,TN,Jefferson County,0.136225462
47091,TN,Johnson County,0.189583181
47093,TN,Knox County,0.078650065
47095,TN,Lake County,0.263090208
47097,TN,Lauderdale County,0.204034715
47099,TN,Lawrence County,0.139032552
47101,TN,Lewis County,0.166300197
47103,TN,Lincoln County,0.142985208
47105,TN,Loudon County,0.126717101
47107,TN,McMinn County,0.140174684
47109,TN,McNairy County,0.148166312
47111,TN,Macon County,0.20192655
47113,TN,Madison County,0.105226375
47115,TN,Marion County,0.185174348
47117,TN,Marshall County,0.121804511
47119,TN,Maury County,0.088942238
47121,TN,Meigs County,0.167891892
47123,TN,Monroe County,0.153069577
47125,TN,Montgomery County,0.06426785
47127,TN,Moore County,0.132527566
47129,TN,Morgan County,0.188186367
47131,TN,Obion County,0.169893268
47133,TN,Overton County,0.186427803
47135,TN,Perry County,0.223203463
47137,TN,Pickett County,0.207795628
47139,TN,Polk County,0.176877087
47141,TN,Putnam County,0.11124147
47143,TN,Rhea County,0.168775803
47145,TN,Roane County,0.093333672
47147,TN,Robertson County,0.121491184
47149,TN,Rutherford County,0.076629273
47151,TN,Scott County,0.200954686
47153,TN,Sequatchie County,0.179243639
47155,TN,Sevier County,0.13431413
47157,TN,Shelby County,0.10724622
47159,TN,Smith County,0.128073474
47161,TN,Stewart County,0.132269099
47163,TN,Sullivan County,0.116748193
47165,TN,Sumner County,0.093179201
47167,TN,Tipton County,0.111825538
47169,TN,Trousdale County,0.142085427
47171,TN,Unicoi County,0.137910536
47173,TN,Union County,0.208480821
47175,TN,Van Buren County,0.190858417
47177,TN,Warren County,0.167875907
47179,TN,Washington County,0.093518864
47181,TN,Wayne County,0.17516129
47183,TN,Weakley County,0.128121201
47185,TN,White County,0.185150474
47187,TN,Williamson County,0.042232354
47189,TN,Wilson County,0.070104276
48000,TX,Texas,0.151786337
48001,TX,Anderson County,0.179403399
48003,TX,Andrews County,0.239355895
48005,TX,Angelina County,0.161960397
48007,TX,Aransas County,0.112911144
48009,TX,Archer County,0.093428477
48011,TX,Armstrong County,0.078927203
48013,TX,Atascosa County,0.193333118
48015,TX,Austin County,0.127864078
48017,TX,Bailey County,0.281062356
48019,TX,Bandera County,0.092827534
48021,TX,Bastrop County,0.15641174
48023,TX,Baylor County,0.160419186
48025,TX,Bee County,0.209603301
48027,TX,Bell County,0.088976282
48029,TX,Bexar County,0.146280986
48031,TX,Blanco County,0.098479613
48033,TX,Borden County,0.078212291
48035,TX,Bosque County,0.104793161
48037,TX,Bowie County,0.102467607
48039,TX,Brazoria County,0.111905959
48041,TX,Brazos County,0.112826423
48043,TX,Brewster County,0.120111732
48045,TX,Briscoe County,0.148033126
48047,TX,Brooks County,0.314623338
48049,TX,Brown County,0.13058082
48051,TX,Burleson County,0.171975547
48053,TX,Burnet County,0.114027774
48055,TX,Caldwell County,0.199396692
48057,TX,Calhoun County,0.169955256
48059,TX,Callahan County,0.104320229
48061,TX,Cameron County,0.305421355
48063,TX,Camp County,0.126175644
48065,TX,Carson County,0.074808026
48067,TX,Cass County,0.130688623
48069,TX,Castro County,0.236299868
48071,TX,Chambers County,0.105811019
48073,TX,Cherokee County,0.1954344
48075,TX,Childress County,0.171371371
48077,TX,Clay County,0.079775131
48079,TX,Cochran County,0.326228538
48081,TX,Coke County,0.162456446
48083,TX,Coleman County,0.142216859
48085,TX,Collin County,0.061024874
48087,TX,Collingsworth County,0.254390633
48089,TX,Colorado County,0.156357635
48091,TX,Comal County,0.061834449
48093,TX,Comanche County,0.144552777
48095,TX,Concho County,0.247002398
48097,TX,Cooke County,0.121059584
48099,TX,Coryell County,0.108426067
48101,TX,Cottle County,0.146100691
48103,TX,Crane County,0.24479889
48105,TX,Crockett County,0.203321364
48107,TX,Crosby County,0.228405797
48109,TX,Culberson County,0.362802881
48111,TX,Dallam County,0.296398256
48113,TX,Dallas County,0.192770101
48115,TX,Dawson County,0.291543693
48117,TX,Deaf Smith County,0.257628357
48119,TX,Delta County,0.126507714
48121,TX,Denton County,0.067402259
48123,TX,DeWitt County,0.168663462
48125,TX,Dickens County,0.162254483
48127,TX,Dimmit County,0.314187353
48129,TX,Donley County,0.14028436
48131,TX,Duval County,0.276326084
48133,TX,Eastland County,0.149929862
48135,TX,Ector County,0.236725387
48137,TX,Edwards County,0.216157205
48139,TX,Ellis County,0.125718995
48141,TX,El Paso County,0.20244163
48143,TX,Erath County,0.123641032
48145,TX,Falls County,0.204997918
48147,TX,Fannin County,0.141213263
48149,TX,Fayette County,0.115090656
48151,TX,Fisher County,0.136051829
48153,TX,Floyd County,0.263365222
48155,TX,Foard County,0.242718447
48157,TX,Fort Bend County,0.089873564
48159,TX,Franklin County,0.097062937
48161,TX,Freestone County,0.173673927
48163,TX,Frio County,0.344570231
48165,TX,Gaines County,0.384439761
48167,TX,Galveston County,0.101413589
48169,TX,Garza County,0.337932647
48171,TX,Gillespie County,0.104122919
48173,TX,Glasscock County,0.245487365
48175,TX,Goliad County,0.162758621
48177,TX,Gonzales County,0.235418296
48179,TX,Gray County,0.189767574
48181,TX,Grayson County,0.096553477
48183,TX,Gregg County,0.141349289
48185,TX,Grimes County,0.183345799
48187,TX,Guadalupe County,0.107123441
48189,TX,Hale County,0.247590808
48191,TX,Hall County,0.174109383
48193,TX,Hamilton County,0.130832893
48195,TX,Hansford County,0.272699197
48197,TX,Hardeman County,0.14528531
48199,TX,Hardin County,0.11548591
48201,TX,Harris County,0.18131705
48203,TX,Harrison County,0.119393501
48205,TX,Hartley County,0.140108535
48207,TX,Haskell County,0.211341559
48209,TX,Hays County,0.095344007
48211,TX,Hemphill County,0.144984669
48213,TX,Henderson County,0.151589708
48215,TX,Hidalgo County,0.326780218
48217,TX,Hill County,0.14557455
48219,TX,Hockley County,0.234526005
48221,TX,Hood County,0.080768705
48223,TX,Hopkins County,0.138258961
48225,TX,Houston County,0.204260268
48227,TX,Howard County,0.194551214
48229,TX,Hudspeth County,0.503265128
48231,TX,Hunt County,0.126990434
48233,TX,Hutchinson County,0.137362637
48235,TX,Irion County,0.113189897
48237,TX,Jack County,0.183719323
48239,TX,Jackson County,0.194251834
48241,TX,Jasper County,0.155227766
48243,TX,Jeff Davis County,0.133899412
48245,TX,Jefferson County,0.151345581
48247,TX,Jim Hogg County,0.271658173
48249,TX,Jim Wells County,0.210572617
48251,TX,Johnson County,0.136846211
48253,TX,Jones County,0.192966822
48255,TX,Karnes County,0.249111374
48257,TX,Kaufman County,0.135974292
48259,TX,Kendall County,0.067425395
48261,TX,Kenedy County,0.815533981
48263,TX,Kent County,0.110854503
48265,TX,Kerr County,0.098250125
48267,TX,Kimble County,0.143212951
48269,TX,King County,0.234939759
48271,TX,Kinney County,0.149734802
48273,TX,Kleberg County,0.193874636
48275,TX,Knox County,0.189978214
48277,TX,Lamar County,0.125511756
48279,TX,Lamb County,0.237308573
48281,TX,Lampasas County,0.086055359
48283,TX,La Salle County,0.311753204
48285,TX,Lavaca County,0.136832307
48287,TX,Lee County,0.128930051
48289,TX,Leon County,0.166144762
48291,TX,Liberty County,0.219436173
48293,TX,Limestone County,0.155011655
48295,TX,Lipscomb County,0.141275698
48297,TX,Live Oak County,0.233156138
48299,TX,Llano County,0.108594588
48301,TX,Loving County,0.057692308
48303,TX,Lubbock County,0.121281677
48305,TX,Lynn County,0.209539564
48307,TX,McCulloch County,0.195000919
48309,TX,McLennan County,0.136003303
48311,TX,McMullen County,0.101871102
48313,TX,Madison County,0.217186832
48315,TX,Marion County,0.129908515
48317,TX,Martin County,0.192532468
48319,TX,Mason County,0.176211454
48321,TX,Matagorda County,0.186192996
48323,TX,Maverick County,0.364465866
48325,TX,Medina County,0.141775273
48327,TX,Menard County,0.179114342
48329,TX,Midland County,0.154833866
48331,TX,Milam County,0.139340373
48333,TX,Mills County,0.146780862
48335,TX,Mitchell County,0.177519234
48337,TX,Montague County,0.135208646
48339,TX,Montgomery County,0.104018942
48341,TX,Moore County,0.328922194
48343,TX,Morris County,0.100657254
48345,TX,Motley County,0.134133043
48347,TX,Nacogdoches County,0.146710247
48349,TX,Navarro County,0.198216144
48351,TX,Newton County,0.179297807
48353,TX,Nolan County,0.176712329
48355,TX,Nueces County,0.158929783
48357,TX,Ochiltree County,0.233449477
48359,TX,Oldham County,0.125666413
48361,TX,Orange County,0.11043408
48363,TX,Palo Pinto County,0.131380451
48365,TX,Panola County,0.173252478
48367,TX,Parker County,0.103356583
48369,TX,Parmer County,0.267073759
48371,TX,Pecos County,0.250295858
48373,TX,Polk County,0.196160314
48375,TX,Potter County,0.235086327
48377,TX,Presidio County,0.479110012
48379,TX,Rains County,0.136424731
48381,TX,Randall County,0.062812184
48383,TX,Reagan County,0.148340249
48385,TX,Real County,0.107521454
48387,TX,Red River County,0.122339807
48389,TX,Reeves County,0.295201812
48391,TX,Refugio County,0.187724868
48393,TX,Roberts County,0.064285714
48395,TX,Robertson County,0.150597679
48397,TX,Rockwall County,0.064382623
48399,TX,Runnels County,0.168033988
48401,TX,Rusk County,0.154589104
48403,TX,Sabine County,0.136243735
48405,TX,San Augustine County,0.189245088
48407,TX,San Jacinto County,0.155091032
48409,TX,San Patricio County,0.182454714
48411,TX,San Saba County,0.183565107
48413,TX,Schleicher County,0.150756694
48415,TX,Scurry County,0.189865357
48417,TX,Shackelford County,0.094374709
48419,TX,Shelby County,0.193364569
48421,TX,Sherman County,0.28399747
48423,TX,Smith County,0.123630766
48425,TX,Somervell County,0.106937762
48427,TX,Starr County,0.412455096
48429,TX,Stephens County,0.151456932
48431,TX,Sterling County,0.075776398
48433,TX,Stonewall County,0.155388471
48435,TX,Sutton County,0.230769231
48437,TX,Swisher County,0.271179133
48439,TX,Tarrant County,0.133485008
48441,TX,Taylor County,0.106449716
48443,TX,Terrell County,0.135802469
48445,TX,Terry County,0.270273935
48447,TX,Throckmorton County,0.089552239
48449,TX,Titus County,0.20822018
48451,TX,Tom Green County,0.125642938
48453,TX,Travis County,0.093655079
48455,TX,Trinity County,0.160992267
48457,TX,Tyler County,0.185963687
48459,TX,Upshur County,0.144449622
48461,TX,Upton County,0.239442947
48463,TX,Uvalde County,0.252228802
48465,TX,Val Verde County,0.290902154
48467,TX,Van Zandt County,0.138691306
48469,TX,Victoria County,0.163633926
48471,TX,Walker County,0.141441948
48473,TX,Waller County,0.124815741
48475,TX,Ward County,0.212831672
48477,TX,Washington County,0.108747741
48479,TX,Webb County,0.311790405
48481,TX,Wharton County,0.194724274
48483,TX,Wheeler County,0.186490455
48485,TX,Wichita County,0.119090986
48487,TX,Wilbarger County,0.214392116
48489,TX,Willacy County,0.314617991
48491,TX,Williamson County,0.059939446
48493,TX,Wilson County,0.106657528
48495,TX,Winkler County,0.282721382
48497,TX,Wise County,0.141219453
48499,TX,Wood County,0.138467727
48501,TX,Yoakum County,0.270944362
48503,TX,Young County,0.132485512
48505,TX,Zapata County,0.317552989
48507,TX,Zavala County,0.244263131
49000,UT,Utah,0.068945189
49001,UT,Beaver County,0.092651757
49003,UT,Box Elder County,0.062793098
49005,UT,Cache County,0.058370913
49007,UT,Carbon County,0.085232904
49009,UT,Daggett County,0.042492918
49011,UT,Davis County,0.043162436
49013,UT,Duchesne County,0.102338424
49015,UT,Emery County,0.057515708
49017,UT,Garfield County,0.048213273
49019,UT,Grand County,0.062384801
49021,UT,Iron County,0.066673047
49023,UT,Juab County,0.07480916
49025,UT,Kane County,0.073048759
49027,UT,Millard County,0.102672293
49029,UT,Morgan County,0.021633554
49031,UT,Piute County,0.10802224
49033,UT,Rich County,0.031628533
49035,UT,Salt Lake County,0.081994084
49037,UT,San Juan County,0.134495641
49039,UT,Sanpete County,0.09008168
49041,UT,Sevier County,0.076400177
49043,UT,Summit County,0.049639909
49045,UT,Tooele County,0.076251316
49047,UT,Uintah County,0.124193934
49049,UT,Utah County,0.048749271
49051,UT,Wasatch County,0.0394206
49053,UT,Washington County,0.063071417
49055,UT,Wayne County,0.083144796
49057,UT,Weber County,0.081807957
50000,VT,Vermont,0.061424142
50001,VT,Addison County,0.056761333
50003,VT,Bennington County,0.059934535
50005,VT,Caledonia County,0.071408891
50007,VT,Chittenden County,0.049866878
50009,VT,Essex County,0.102479702
50011,VT,Franklin County,0.082903337
50013,VT,Grand Isle County,0.051843739
50015,VT,Lamoille County,0.066301069
50017,VT,Orange County,0.064184971
50019,VT,Orleans County,0.087806097
50021,VT,Rutland County,0.062727047
50023,VT,Washington County,0.05393938
50025,VT,Windham County,0.06321146
50027,VT,Windsor County,0.058380807
51000,VA,Virginia,0.091729209
51001,VA,Accomack County,0.177238501
51003,VA,Albemarle County,0.066803727
51005,VA,Alleghany County,0.106964731
51007,VA,Amelia County,0.145448858
51009,VA,Amherst County,0.123406695
51011,VA,Appomattox County,0.111071963
51013,VA,Arlington County,0.051073053
51015,VA,Augusta County,0.105568118
51017,VA,Bath County,0.148470306
51019,VA,Bedford County,0.076688931
51021,VA,Bland County,0.110930846
51023,VA,Botetourt County,0.061883589
51025,VA,Brunswick County,0.215917714
51027,VA,Buchanan County,0.262785916
51029,VA,Buckingham County,0.191710255
51031,VA,Campbell County,0.105671195
51033,VA,Caroline County,0.113346906
51035,VA,Carroll County,0.184452265
51036,VA,Charles City County,0.171087038
51037,VA,Charlotte County,0.155100539
51041,VA,Chesterfield County,0.07428482
51043,VA,Clarke County,0.083217108
51045,VA,Craig County,0.113765643
51047,VA,Culpeper County,0.111244395
51049,VA,Cumberland County,0.119673492
51051,VA,Dickenson County,0.200246516
51053,VA,Dinwiddie County,0.112994919
51057,VA,Essex County,0.153425371
51059,VA,Fairfax County,0.066352263
51061,VA,Fauquier County,0.071604345
51063,VA,Floyd County,0.098003786
51065,VA,Fluvanna County,0.065137936
51067,VA,Franklin County,0.108680947
51069,VA,Frederick County,0.116483306
51071,VA,Giles County,0.100909911
51073,VA,Gloucester County,0.105665993
51075,VA,Goochland County,0.059927955
51077,VA,Grayson County,0.173360796
51079,VA,Greene County,0.116188452
51081,VA,Greensville County,0.22804629
51083,VA,Halifax County,0.172713667
51085,VA,Hanover County,0.061880405
51087,VA,Henrico County,0.072844846
51089,VA,Henry County,0.191308064
51091,VA,Highland County,0.078791469
51093,VA,Isle of Wight County,0.090392806
51095,VA,James City County,0.044192031
51097,VA,King and Queen County,0.117366412
51099,VA,King George County,0.077106113
51101,VA,King William County,0.074184468
51103,VA,Lancaster County,0.100943831
51105,VA,Lee County,0.20201544
51107,VA,Loudoun County,0.05933944
51109,VA,Louisa County,0.108363127
51111,VA,Lunenburg County,0.20271202
51113,VA,Madison County,0.123587641
51115,VA,Mathews County,0.073636787
51117,VA,Mecklenburg County,0.135340349
51119,VA,Middlesex County,0.120526191
51121,VA,Montgomery County,0.058135225
51125,VA,Nelson County,0.155053358
51127,VA,New Kent County,0.067204954
51131,VA,Northampton County,0.141348587
51133,VA,Northumberland County,0.095949285
51135,VA,Nottoway County,0.166607555
51137,VA,Orange County,0.103786105
51139,VA,Page County,0.169795025
51141,VA,Patrick County,0.167955801
51143,VA,Pittsylvania County,0.159455625
51145,VA,Powhatan County,0.086390218
51147,VA,Prince Edward County,0.143130075
51149,VA,Prince George County,0.11273064
51153,VA,Prince William County,0.103742718
51155,VA,Pulaski County,0.105820937
51157,VA,Rappahannock County,0.082606374
51159,VA,Richmond County,0.221818182
51161,VA,Roanoke County,0.064934505
51163,VA,Rockbridge County,0.108124007
51165,VA,Rockingham County,0.137992016
51167,VA,Russell County,0.182441915
51169,VA,Scott County,0.180021135
51171,VA,Shenandoah County,0.110114425
51173,VA,Smyth County,0.158410427
51175,VA,Southampton County,0.144969751
51177,VA,Spotsylvania County,0.084197925
51179,VA,Stafford County,0.06793772
51181,VA,Surry County,0.146262626
51183,VA,Sussex County,0.201647609
51185,VA,Tazewell County,0.151734888
51187,VA,Warren County,0.116773276
51191,VA,Washington County,0.121095795
51193,VA,Westmoreland County,0.166435911
51195,VA,Wise County,0.218371942
51197,VA,Wythe County,0.111468484
51199,VA,York County,0.047587756
51510,VA,Alexandria city,0.068506177
51515,VA,Bedford city,0
51520,VA,Bristol city,0.132199805
51530,VA,Buena Vista city,0.201514411
51540,VA,Charlottesville city,0.076171161
51550,VA,Chesapeake city,0.064993956
51560,VA,Clifton Forge city,0
51570,VA,Colonial Heights city,0.084203912
51580,VA,Covington city,0.110157017
51590,VA,Danville city,0.158207745
51595,VA,Emporia city,0.253653445
51600,VA,Fairfax city,0.071904616
51610,VA,Falls Church city,0.026844262
51620,VA,Franklin city,0.16241983
51630,VA,Fredericksburg city,0.089429451
51640,VA,Galax city,0.213391877
51650,VA,Hampton city,0.074374304
51660,VA,Harrisonburg city,0.166340214
51670,VA,Hopewell city,0.147935249
51678,VA,Lexington city,0.03544542
51680,VA,Lynchburg city,0.1017409
51683,VA,Manassas city,0.141598035
51685,VA,Manassas Park city,0.204326064
51690,VA,Martinsville city,0.116735885
51700,VA,Newport News city,0.084391803
51710,VA,Norfolk city,0.111395057
51720,VA,Norton city,0.112528132
51730,VA,Petersburg city,0.151466435
51735,VA,Poquoson city,0.044230549
51740,VA,Portsmouth city,0.097567666
51750,VA,Radford city,0.077746554
51760,VA,Richmond city,0.122636909
51770,VA,Roanoke city,0.117256859
51775,VA,Salem city,0.06791023
51790,VA,Staunton city,0.083484175
51800,VA,Suffolk city,0.091911069
51810,VA,Virginia Beach city,0.055481675
51820,VA,Waynesboro city,0.123399601
51830,VA,Williamsburg city,0.066440593
51840,VA,Winchester city,0.12724376
53000,WA,Washington,0.080797332
53001,WA,Adams County,0.315090761
53003,WA,Asotin County,0.084657398
53005,WA,Benton County,0.096945421
53007,WA,Chelan County,0.152692938
53009,WA,Clallam County,0.071198835
53011,WA,Clark County,0.069947712
53013,WA,Columbia County,0.089596324
53015,WA,Cowlitz County,0.100648498
53017,WA,Douglas County,0.179180281
53019,WA,Ferry County,0.098049936
53021,WA,Franklin County,0.240705882
53023,WA,Garfield County,0.060096154
53025,WA,Grant County,0.197482639
53027,WA,Grays Harbor County,0.09882898
53029,WA,Island County,0.04539646
53031,WA,Jefferson County,0.038600592
53033,WA,King County,0.063317136
53035,WA,Kitsap County,0.047928793
53037,WA,Kittitas County,0.076196427
53039,WA,Klickitat County,0.094245204
53041,WA,Lewis County,0.107382084
53043,WA,Lincoln County,0.077053015
53045,WA,Mason County,0.095946088
53047,WA,Okanogan County,0.150532544
53049,WA,Pacific County,0.096700985
53051,WA,Pend Oreille County,0.072172389
53053,WA,Pierce County,0.079242044
53055,WA,San Juan County,0.042885799
53057,WA,Skagit County,0.088911926
53059,WA,Skamania County,0.071618037
53061,WA,Snohomish County,0.071388652
53063,WA,Spokane County,0.05839724
53065,WA,Stevens County,0.076384276
53067,WA,Thurston County,0.05816147
53069,WA,Wahkiakum County,0.072271386
53071,WA,Walla Walla County,0.116151119
53073,WA,Whatcom County,0.068006943
53075,WA,Whitman County,0.046502945
53077,WA,Yakima County,0.262400134
54000,WV,West Virginia,0.119398488
54001,WV,Barbour County,0.121903153
54003,WV,Berkeley County,0.096063849
54005,WV,Boone County,0.159258788
54007,WV,Braxton County,0.179448995
54009,WV,Brooke County,0.070525737
54011,WV,Cabell County,0.107339638
54013,WV,Calhoun County,0.154133002
54015,WV,Clay County,0.199323121
54017,WV,Doddridge County,0.165095927
54019,WV,Fayette County,0.156197059
54021,WV,Gilmer County,0.157843895
54023,WV,Grant County,0.15957578
54025,WV,Greenbrier County,0.128600488
54027,WV,Hampshire County,0.128791441
54029,WV,Hancock County,0.100526656
54031,WV,Hardy County,0.157588477
54033,WV,Harrison County,0.115894954
54035,WV,Jackson County,0.106373429
